polarity,tweetId,dateTime,query,username,tweet,likes,retweets
0,2061011217,Sat Jun 06 20:00:30 PDT 2009,NO_QUERY,kjgriffin18,Did the guys leave yet  I'm standing by gate. R u still here @donniewahlberg !!!,151,136
0,2061109831,Sat Jun 06 20:11:50 PDT 2009,NO_QUERY,Sims_Galore,"@simprograms dont think ill ever shower again now, as im soo close to a corner, i think i've become really paranoid now  i keep",2030,4
0,2061174663,Sat Jun 06 20:19:46 PDT 2009,NO_QUERY,jemillahayne,@stePRINCE LOL! Where were you guys? I want a hug.  Why wasn't I in the dream? :@,1001,172
0,2061245780,Sat Jun 06 20:28:23 PDT 2009,NO_QUERY,kjgriffin18,@wizbiff yoo I'm by the security guard controlling the gate haha idk if I wanna leave yet but my sis bugging me ,2133,81
0,2061295072,Sat Jun 06 20:34:22 PDT 2009,NO_QUERY,DaisyFab,Yea CirOc is crazy  @isrealdeep,2144,218
0,2061380280,Sat Jun 06 20:44:53 PDT 2009,NO_QUERY,kikimarie593,"Dammit, the Penguins lost the game tonight. Only sport I actually care about and my team loses. ",2143,137
0,2061404764,Sat Jun 06 20:47:59 PDT 2009,NO_QUERY,jemillahayne,So much science to do left.  How the hell am I suppose to make a model of a telescope? ,509,181
0,2061421139,Sat Jun 06 20:50:04 PDT 2009,NO_QUERY,kikimarie593,"@jason_isaacs I like tennis too, but I don't really follow it. Sorry about your player losing. ",2726,300
0,2061478450,Sat Jun 06 20:57:23 PDT 2009,NO_QUERY,Kdubbb,@heymeghan ME EITHER! I'm going no matter what! Ahaha but I really wish TBS was on my date ,1448,149
0,2061515606,Sat Jun 06 21:01:55 PDT 2009,NO_QUERY,Kdubbb,@heymeghan oh I haven't either. Their tour came here the same day I was in Indy for BND ,2503,232
0,2061552979,Sat Jun 06 21:06:31 PDT 2009,NO_QUERY,I_enigma,@ozdj that's evil - I want an A3 twitter bird ,2904,160
0,2061618429,Sat Jun 06 21:14:52 PDT 2009,NO_QUERY,zarazombie,now playing : Heavily Broken - The Veronicas ,2448,119
0,2061624796,Sat Jun 06 21:15:38 PDT 2009,NO_QUERY,Sims_Galore,@simprograms lol i had a party at the party -everyone left and it was late ,2035,97
0,2061642012,Sat Jun 06 21:17:51 PDT 2009,NO_QUERY,jemillahayne,Off to tutoring. ,1387,3
0,2061654472,Sat Jun 06 21:19:29 PDT 2009,NO_QUERY,I_enigma,@fatticus yes - sealed water goes stale ,2100,154
0,2061656160,Sat Jun 06 21:19:42 PDT 2009,NO_QUERY,Sims_Galore,i wanna play TS3 but its 5:20am here ,1651,116
0,2061844777,Sat Jun 06 21:44:44 PDT 2009,NO_QUERY,kjgriffin18,@insearchofnkotb ahhh awesome I had to leave hugeee big story! ,2048,117
0,2061870024,Sat Jun 06 21:48:06 PDT 2009,NO_QUERY,kikimarie593,@Unusual_Peanut Why are you trying so hard to avoid the DLPW? It's so dead and I have no one to talk to.  Please post! Please! Please!,954,174
0,2061878934,Sat Jun 06 21:49:20 PDT 2009,NO_QUERY,kjgriffin18,@JBAPMASC yoo I hate the worst night after the show! Ill leave u message on nkotb community ,2697,45
0,2061905063,Sat Jun 06 21:52:53 PDT 2009,NO_QUERY,kikimarie593,@Unusual_Peanut posts right now coz it's no fun if you're not trying. Takes the fun out of the competition. ,1796,118
0,2061936584,Sat Jun 06 21:57:16 PDT 2009,NO_QUERY,kikimarie593,@Unusual_Peanut But it's still not the same if you don't post as much. You're a fun sucker. You suck the fun out of everything. ,370,295
0,2061948259,Sat Jun 06 21:58:53 PDT 2009,NO_QUERY,Sims_Galore,Great Rain! At 9am ,52,186
0,2062027038,Sat Jun 06 22:09:34 PDT 2009,NO_QUERY,JennysMyName,@SloaneJB I went to the VMA's last year too  I didn't get in...lmao I just stood outside.. ,2722,108
0,2062044809,Sat Jun 06 22:12:04 PDT 2009,NO_QUERY,Kdubbb,OHKAY IT'S OFFICIAL. EVERYONE LOVES FTSK NOW. VJKFCDOEW   FML ,2610,166
0,2062119039,Sat Jun 06 22:22:56 PDT 2009,NO_QUERY,xoxmillyxox,"@andyclemmensen awww i wish i could be there, im major bored ",1289,296
0,2062148836,Sat Jun 06 22:27:27 PDT 2009,NO_QUERY,PinoyTarsier,is there a room here in twitter for a tarsier like me? ,2297,73
0,2062164406,Sat Jun 06 22:29:51 PDT 2009,NO_QUERY,Kdubbb,@vivalatrace oh I know. That's what I'm so pissed about ,2852,278
0,2062230812,Sat Jun 06 22:39:57 PDT 2009,NO_QUERY,PinoyTarsier,I can't find any tarsier friends... ,1838,234
0,2062255059,Sat Jun 06 22:43:44 PDT 2009,NO_QUERY,JennysMyName,@michaelallstar bummer. ,2757,228
0,2062297259,Sat Jun 06 22:50:33 PDT 2009,NO_QUERY,PinoyTarsier,most cats chase me... I don't know why ,176,265
0,2062430503,Sat Jun 06 23:12:38 PDT 2009,NO_QUERY,JennysMyName,@KayleenDuhh  i have an idea...but it's complicated. Upload the photos to photobucket. give me the link. dm info. and I'll upload them hah,1903,159
0,2062442295,Sat Jun 06 23:14:40 PDT 2009,NO_QUERY,faiznurdavid,@vivinyvil yala sometimes bad things jak win. and i hate it!!!  not fair ehh!!!! what goes around MUST comes around! mesti ya! xD,1544,71
0,2062452760,Sat Jun 06 23:16:24 PDT 2009,NO_QUERY,HanaStephenson,@therealTiffany yay! Your twitter break is over! I missed your tweets  how are youx GodBless xxx,1653,229
0,2062494698,Sat Jun 06 23:23:49 PDT 2009,NO_QUERY,PinoyTarsier,@doginyerpocket thunder storms are really scary... ,1029,23
0,2062551792,Sat Jun 06 23:34:00 PDT 2009,NO_QUERY,faiznurdavid,"@chevale oh really? btu is always sunny. haha. except at night. hehe. yeah, ate my nini cokolat celup just now lol. im bored eh ",1131,41
0,2062579570,Sat Jun 06 23:39:01 PDT 2009,NO_QUERY,lovejonas_x,@xoxomilliexoxo aww  what time is it where u are? And it 7 38am here lol and i tried getting back to sleep but i couldnt xx,1670,199
0,2062592532,Sat Jun 06 23:41:23 PDT 2009,NO_QUERY,lovejonas_x,xoxomilliexoxo i know  its too bright in my room so i cant get back to sleep  x,43,175
0,2062598751,Sat Jun 06 23:42:34 PDT 2009,NO_QUERY,scribblegurl,"@ColleenLindsay @AuthoressAnon I've been reading a lot of teen fiction the last year, and I am appalled @ how much of it is terrible. ",2653,176
0,2062620603,Sat Jun 06 23:46:31 PDT 2009,NO_QUERY,faiznurdavid,@chevale i like Nyam Nyam too!!  eeee i wanna watch HMTM too!!!  wait till i get my hands on that dvd!! muahaha! yeah tweet tweet!! &lt;3,1934,261
0,2062716726,Sun Jun 07 00:04:31 PDT 2009,NO_QUERY,Tittch,@annaleekeefer shouldn't you be in bed by now?  my phone wouldn't load your link ,2529,197
0,2062719108,Sun Jun 07 00:04:57 PDT 2009,NO_QUERY,PinoyTarsier,@perrythebirman uhmmm... that lizard might end up eating me.  I'm scared,2427,249
0,2062728350,Sun Jun 07 00:06:32 PDT 2009,NO_QUERY,PinoyTarsier,@henryandfriends bear bear... I am confused of bear language too.  hmmmm...,2374,179
0,2062781595,Sun Jun 07 00:16:42 PDT 2009,NO_QUERY,xoxmillyxox,"Grr, being sick sucks bad, i haven't got to read the twilight series again like i wanted. im still not even halfway through new moon ",27,279
0,2062843320,Sun Jun 07 00:29:19 PDT 2009,NO_QUERY,MissLaura317,@bubbly90 I missed it.  I shoulda known it was going to be deleted. But my popcorn wasn't done being made yet. ,2976,198
0,2062944960,Sun Jun 07 00:49:57 PDT 2009,NO_QUERY,xoxmillyxox,@andyclemmensen awww poor andy  it was soo cold in the hospital today x,1479,77
0,2062984282,Sun Jun 07 00:58:05 PDT 2009,NO_QUERY,PembsDave,@cavorting @Applecored Good Morning guys! No plans today - weather is overcast and dull with drizzle  Sunday papers is in order!,951,96
0,2063028502,Sun Jun 07 01:06:58 PDT 2009,NO_QUERY,caseysevenfold,@stealingoneal I'm sad that the tour is over ,2315,23
0,2063049592,Sun Jun 07 01:11:24 PDT 2009,NO_QUERY,jemjem1983,Well ambers gone downstairs.....o can hear the tv on......suppose that's my cue to get up ,1565,231
0,2063079096,Sun Jun 07 01:17:37 PDT 2009,NO_QUERY,kjgriffin18,@lhptanya yea don't have laptop anymore ,533,82
0,2063117310,Sun Jun 07 01:25:59 PDT 2009,NO_QUERY,HanaStephenson,'quest for the bin' wont upload  will try again later xD #KEVINJONAS #KEVINJONAS #KEVINJONAS #KEVINJONAS #KEVINJONAS #KEVINJONAS,1709,202
0,2063159545,Sun Jun 07 01:35:12 PDT 2009,NO_QUERY,PembsDave,@FlissTee it went well but very tired last night - nearly 7 hours on the road - not good  U OK ?,945,228
0,2063190113,Sun Jun 07 01:41:51 PDT 2009,NO_QUERY,PinoyTarsier,I can be easily squished! ,1007,100
0,2063221297,Sun Jun 07 01:48:56 PDT 2009,NO_QUERY,pearlbones,woke up with a cat and a dog on top of me. no wonder i was so bloody hot. also took me half an hour to get my dress off  back zips fail.,2790,79
0,2063230346,Sun Jun 07 01:50:55 PDT 2009,NO_QUERY,CforrClemmensen,@shaundiviney we cant ALL come. its a competition and only the winners go ,884,66
0,2063245488,Sun Jun 07 01:54:19 PDT 2009,NO_QUERY,rebeccao372,@Jimmy_Saunders some people are gonna ditch me coz i wont be on for two wks ,521,41
0,2063253135,Sun Jun 07 01:56:01 PDT 2009,NO_QUERY,lovejonas_x,Grrrr Miley is doing a concert in London and i cant go ,185,130
0,2063261782,Sun Jun 07 01:57:59 PDT 2009,NO_QUERY,rebeccao372,@lauraellwood yeah wont be on for 2 weeks  lol,1865,295
0,2063262979,Sun Jun 07 01:58:16 PDT 2009,NO_QUERY,brightondoll,@designbreaker I worked  - then grocery shopped and came home! Yay for being boring lol,1025,204
0,2063297862,Sun Jun 07 02:06:02 PDT 2009,NO_QUERY,PinoyTarsier,@Dog_Crazy yup. I love the climate here... I just hate the rain. ,2271,107
0,2063309984,Sun Jun 07 02:08:56 PDT 2009,NO_QUERY,gina_pina_14,"Ugh, I think I'm getting a cold again. I hate runny noses. They make my head hurt ",135,179
0,2063315081,Sun Jun 07 02:10:07 PDT 2009,NO_QUERY,caseysevenfold,@ronnyvengeance stupid Josh Thomas keeps saying Douche and it jsut caught on with me. STUPID JOSH THOMAS ,2647,54
0,2063323599,Sun Jun 07 02:12:06 PDT 2009,NO_QUERY,PinoyTarsier,@Dog_Crazy I don't like the cold rain. I think I will die immediately in a cold rain. ,334,291
0,2063352267,Sun Jun 07 02:18:49 PDT 2009,NO_QUERY,tannwick,Officially now raining in Shawbury  Tent packed up again  No gogo argument so far this morning though ,2957,49
0,2063385238,Sun Jun 07 02:26:45 PDT 2009,NO_QUERY,gina_pina_14,@aianna21 There's a party happening in my head right now. It's a little dull actually. Seems like nobody wants to learn about EC law ,64,254
0,2063449848,Sun Jun 07 02:42:23 PDT 2009,NO_QUERY,pearlbones,needs to go food shopping ,107,197
0,2063455517,Sun Jun 07 02:43:47 PDT 2009,NO_QUERY,PinoyTarsier,@pussssinboots hihi... oh... I can't follow @pntbtrkisses coz I was also blocked. ,2533,28
0,2063503673,Sun Jun 07 02:55:41 PDT 2009,NO_QUERY,WLxboxRox56,bloomin smoke alarm needs new batterys and it keep beeping every minute ,930,252
0,2063528855,Sun Jun 07 03:01:43 PDT 2009,NO_QUERY,DominaCaffeine,@NovaWildstar Awww but I have a list of comments running through my head ,1775,269
0,2063598731,Sun Jun 07 03:18:57 PDT 2009,NO_QUERY,xoxmillyxox,"@XGraceStAcKX aww  its mega boring without u, nobody's online!! D:",122,249
0,2063610250,Sun Jun 07 03:21:47 PDT 2009,NO_QUERY,maliajonas,"@kiarajonas really ! i found out like 4 days ago or something, i couldn't believe my ears, i started crying !! lmao ",1399,234
0,2063611177,Sun Jun 07 03:22:01 PDT 2009,NO_QUERY,lovejonas_x,@JadeeJonasss aww  i cant see her either becasue im seeing JB and going america lol xx,2923,178
0,2063620025,Sun Jun 07 03:24:13 PDT 2009,NO_QUERY,HanaStephenson,@khen_niley loved so loads of us decided to make him a tredning topic. its not going to well  please help and tell your friends....,1629,23
0,2063645736,Sun Jun 07 03:30:37 PDT 2009,NO_QUERY,HanaStephenson, seriously why isnt #KEVINJONAS in the trending topics yet  it really should be! #KEVINJONAS #KEVINJONAS #KEVINJONAS #KEVINJONAS #KJ #KJ,1840,277
0,2063666803,Sun Jun 07 03:35:42 PDT 2009,NO_QUERY,kateblogs,"@alisonlodge Just heard the weather forecast, we're getting rain too ",1799,273
0,2063769477,Sun Jun 07 04:00:21 PDT 2009,NO_QUERY,I_enigma,Yes - it is working - must be the local ntwork ,2061,180
0,2063771925,Sun Jun 07 04:00:51 PDT 2009,NO_QUERY,TehStalker,is anyone on right now D: i feel so lonely!!  @combustiblesong  -poke-  &gt;.&gt;,862,26
0,2063794039,Sun Jun 07 04:05:58 PDT 2009,NO_QUERY,I_enigma,and I am up to date! - Marysville looks even sadder in the half-light of dusk   - wish I had come up earlier to avoid the streetscape,1394,209
0,2063874164,Sun Jun 07 04:24:52 PDT 2009,NO_QUERY,tannwick,@violetbakes I knew I needed Bernaise sauce with my steak last night ,378,196
0,2063932854,Sun Jun 07 04:38:06 PDT 2009,NO_QUERY,I_enigma,going to run out of API soon - took too long to activate and lost several whilst getting impatient  - will be out for about 25 minutes,2679,121
0,2063978735,Sun Jun 07 04:48:17 PDT 2009,NO_QUERY,PinoyTarsier,@Tabitha_Twitsit I haven't met my mummie. ,2001,282
0,2063995818,Sun Jun 07 04:52:03 PDT 2009,NO_QUERY,caseysevenfold,"@lostinthecolour Aweee sweet. I wanted to go, but couldnt get there ",1754,108
0,2064041534,Sun Jun 07 05:01:33 PDT 2009,NO_QUERY,caseysevenfold,@Bekei87 I can't sorry  Kinda stuck at home. Stupid rents.,2542,40
0,2064059112,Sun Jun 07 05:05:04 PDT 2009,NO_QUERY,HanaStephenson,there so many people tweeting #KEVINJONAS how come hes not getting into the trending topics ? ,1958,22
0,2064080004,Sun Jun 07 05:09:14 PDT 2009,NO_QUERY,caseysevenfold,I'm cold and I really have to pee  But the toliet seat will be colldddd -whines- BAHAHAHAHA. yes I thought i'd tell you all that,431,232
0,2064093543,Sun Jun 07 05:12:00 PDT 2009,NO_QUERY,I_enigma,@mr_billiam LOL-good luck-only reason I have receptiom at home is that I know guy that used to throw the darts - he's finished now though ,227,95
0,2064094507,Sun Jun 07 05:12:11 PDT 2009,NO_QUERY,Kdubbb,Toooooo early ,668,287
0,2064144221,Sun Jun 07 05:22:15 PDT 2009,NO_QUERY,PembsDave,"@brmbds Not got F1 on here , may bung it on for a laugh! I'm good apart from the weather  ... @judrop1948 yeah another change! ;)",957,16
0,2064281172,Sun Jun 07 05:48:48 PDT 2009,NO_QUERY,caseysevenfold,@lewisusher  I'm gonna miss ATL and SYG a lot too,1623,68
0,2064329331,Sun Jun 07 05:57:38 PDT 2009,NO_QUERY,MatchesMalone,@xoxoMarianna It would seem there's no actual pic ,1268,284
0,2064370136,Sun Jun 07 06:04:34 PDT 2009,NO_QUERY,HanaStephenson,i wish creepy people wouldnt follow me ,2158,28
0,2064408108,Sun Jun 07 06:10:59 PDT 2009,NO_QUERY,hellorachael,Day of revision starts... NOW. ,760,85
0,2064429874,Sun Jun 07 06:14:39 PDT 2009,NO_QUERY,lameymacdonald,@irenerencsi How are you doing? What are you up to this weekend? Missed you in am yesterday ,1264,79
0,2064474553,Sun Jun 07 06:22:01 PDT 2009,NO_QUERY,bogwhoppit,@TessMorris dont u like my turtle then  im just waiting for dad to send them ill get blocked now,1504,154
0,2064532315,Sun Jun 07 06:31:27 PDT 2009,NO_QUERY,bogwhoppit,@Kissmekayley dont like turtel pic me wants to b a tree  xx,2626,54
0,2064673822,Sun Jun 07 06:53:32 PDT 2009,NO_QUERY,pearlbones,forgot my kitchen sink was full of left over sick. I AM NOT AMUSED ,2111,286
0,2064705423,Sun Jun 07 06:58:20 PDT 2009,NO_QUERY,gerrymoth,"Anyone got a R4 DS Card, having problems getting mine to work ",639,191
0,2064709619,Sun Jun 07 06:58:59 PDT 2009,NO_QUERY,MatchesMalone,"@alexiatsotsis Might have to blog about Mr Crunch's response, as it seems comments are closed ",104,164
0,2064735752,Sun Jun 07 07:02:37 PDT 2009,NO_QUERY,caseysevenfold,I wish I had someone to cuddle up with atm ,1101,17
0,2064772596,Sun Jun 07 07:08:01 PDT 2009,NO_QUERY,emmaluxton,@rachmurrayX ohh did i  .. bummer was it just like our usuall chats? random facts and what not.,2737,190
0,2064829471,Sun Jun 07 07:16:17 PDT 2009,NO_QUERY,NikFreeman,@MizZLina0 me too ,2332,263
0,2064832408,Sun Jun 07 07:16:43 PDT 2009,NO_QUERY,letssingbaby,@Mds0221 haha nothing major ,2311,114
0,2064840250,Sun Jun 07 07:17:52 PDT 2009,NO_QUERY,emmaluxton,@rachmurrayX YO HAD AN MSN ONE. ,2040,243
0,2064882117,Sun Jun 07 07:23:53 PDT 2009,NO_QUERY,gerrymoth,"@robtoole I've tried doing that, but my NDS just says &quot;Loading...&quot; and does nothing ",2769,57
0,2064999629,Sun Jun 07 07:40:04 PDT 2009,NO_QUERY,MatchesMalone,"@alexiatsotsis Never saw this tweet. Strange  Would be cool, I say go for it!!!",1173,20
0,2065022429,Sun Jun 07 07:43:11 PDT 2009,NO_QUERY,zenjar,Watch sex movies all day even though I married. Misses can't handle me  (via #zenjar ),2104,42
0,2065069497,Sun Jun 07 07:49:33 PDT 2009,NO_QUERY,pearlbones,Photo: this may not look too sore but i swear its agony  http://tumblr.com/x2o1z44i1,2805,269
0,2065086965,Sun Jun 07 07:51:51 PDT 2009,NO_QUERY,faiznurdavid,@fanafatin fatin!! Yeahh my internet is SO crazy!!  watcha doin?,744,146
0,2065098919,Sun Jun 07 07:53:27 PDT 2009,NO_QUERY,NikFreeman,@shablack ha! I guess it will be in here forever then!  check ur bbm... My psychic prediction sooo came true!!,2362,62
0,2065179026,Sun Jun 07 08:03:49 PDT 2009,NO_QUERY,PinoyTarsier,waah... huhu... I can't follow my friends back. I have reached this &quot;follow limit&quot; thing... what should I do guys? ,463,29
0,2065209752,Sun Jun 07 08:07:42 PDT 2009,NO_QUERY,NikFreeman,@momentoftru tell me about it!!! 50 going... I dont know how much i gave coming home ,993,82
0,2065215956,Sun Jun 07 08:08:28 PDT 2009,NO_QUERY,NikFreeman,@Unica14 they're mad sweet too!!! but i couldnt eat it all because I drank too much water ,2886,208
0,2065244991,Sun Jun 07 08:11:48 PDT 2009,NO_QUERY,PinoyTarsier,@LadyCruella yah.. me too. I was shocked.  now I can't follow everyone ,2724,152
0,2065249661,Sun Jun 07 08:12:22 PDT 2009,NO_QUERY,amazingphoebe,the sex and the city movie makes me cry ,2856,222
0,2065265778,Sun Jun 07 08:14:21 PDT 2009,NO_QUERY,PinoyTarsier,...but it didn't work. huhu ,1142,228
0,2065307957,Sun Jun 07 08:19:40 PDT 2009,NO_QUERY,PinoyTarsier,@katieboocat tnx katie... hope my problem is still negotiable for those on the Twitter creators. ,415,233
0,2065378726,Sun Jun 07 08:28:25 PDT 2009,NO_QUERY,pearlbones,food shopping is making me very hungry ,1189,51
0,2065403055,Sun Jun 07 08:31:24 PDT 2009,NO_QUERY,faiznurdavid,"@chevale ur still awake ha! Wow lucky u. Mine still can't connect  I guess I'll b on twitter only, for now. Haha u watch kuwtk just now?",1955,201
0,2065463079,Sun Jun 07 08:38:50 PDT 2009,NO_QUERY,inashlalaland,im heree people ,309,278
0,2065485631,Sun Jun 07 08:41:38 PDT 2009,NO_QUERY,inashlalaland,cause im not your princes ... ,730,14
0,2065493699,Sun Jun 07 08:42:38 PDT 2009,NO_QUERY,inashlalaland,"why are you such an idiot ? i can't understand u, mygooosh! ",2767,221
0,2065758287,Sun Jun 07 09:13:56 PDT 2009,NO_QUERY,FizzyDuck,@amy4669 Lucky you! Sadly grey and wet here ,1661,78
0,2065796504,Sun Jun 07 09:18:27 PDT 2009,NO_QUERY,NikFreeman,Its like super duper mad nice out here. Shouts to hot 97. Yall r gonna have a bangin summer jam! Mad I'm not goin ,1823,74
0,2065948749,Sun Jun 07 09:36:05 PDT 2009,NO_QUERY,its_me_betty,"@liveonmars lol! Good for you on the jog, I skipped it today. So I'm sure I feel it tomorrow. ",2134,192
0,2066144887,Sun Jun 07 09:58:29 PDT 2009,NO_QUERY,amazingphoebe,movie is overrrrr. I'm not tired though ,450,130
0,2066271712,Sun Jun 07 10:12:18 PDT 2009,NO_QUERY,its_me_betty,"@sawickis oh no, I hope he feels better. Poor little guy ",2116,52
0,2066353290,Sun Jun 07 10:21:31 PDT 2009,NO_QUERY,its_me_betty,@goofyindun ha ha I think I did. I didn't twitter much yesterday. I believe that is what it was. ,934,272
0,2066417829,Sun Jun 07 10:28:58 PDT 2009,NO_QUERY,jemjem1983,@icklesal :S it's thundering? Getting dark here in Ipswich too....Its on it's way I rekon ,1210,252
0,2066476474,Sun Jun 07 10:35:34 PDT 2009,NO_QUERY,Ellen_Stafford,@ddiva5263 hahaha awww poor @Schofe....I sound like such a stalker   ...I just remember where I saw it and went back looking.,2866,221
0,2066713175,Sun Jun 07 11:02:09 PDT 2009,NO_QUERY,Kdubbb,@heymeghan I KNOW. I'M SO FREAKING MAD. i was going to ask to get it today too  FMLLLLL.,1361,89
0,2066744062,Sun Jun 07 11:05:29 PDT 2009,NO_QUERY,vickyjones91,"@bekki_x haha, i know. i thought jonas were expensive, but 40 is nothing, now im paying 60 for miley! ",2789,193
0,2066863074,Sun Jun 07 11:18:38 PDT 2009,NO_QUERY,JennysMyName,@KayleenDuhh I'm not on my moms computer right now  But I would love to helppp,2391,281
0,2066864366,Sun Jun 07 11:18:47 PDT 2009,NO_QUERY,MaschaD,@EMMAKATE76 yeah kinda im tired ,566,177
0,2066904127,Sun Jun 07 11:23:15 PDT 2009,NO_QUERY,inashlalaland,@mileycyrus she got everything that i have to live WITHOUT  iloveuidol♥,2463,119
0,2066972155,Sun Jun 07 11:30:45 PDT 2009,NO_QUERY,jemjem1983,It's now thundering ,2288,278
0,2066995526,Sun Jun 07 11:33:23 PDT 2009,NO_QUERY,inashlalaland, im goin' to sleep or watch tv . loveeupeople♥,1387,286
0,2067015048,Sun Jun 07 11:35:33 PDT 2009,NO_QUERY,jemjem1983,@Hanxx I'm ok if I'm with people. But at home with just me &amp; Amber I hate it ,2664,119
0,2067105740,Sun Jun 07 11:45:26 PDT 2009,NO_QUERY,tannwick,@NickDavies taps at the end aren't good ,1438,133
0,2067143122,Sun Jun 07 11:49:32 PDT 2009,NO_QUERY,NinaMcFLY,"@audis92 I'd love to vote for Tom all the time, but I can't open the site  xx",2840,167
0,2067350972,Sun Jun 07 12:11:28 PDT 2009,NO_QUERY,scarletmandy,@Jerseygal71 damn! sorry to hear that but glad you came here. Would hate to lose touch with you ,1156,50
0,2067354543,Sun Jun 07 12:11:51 PDT 2009,NO_QUERY,hellorachael,"@jordanhowell Not looking forward to that one! Yeah, i have 2 Latins and a Geog ",1206,42
0,2067375241,Sun Jun 07 12:14:00 PDT 2009,NO_QUERY,Bizarre57,@Rossco_NZ Good thnx!  But know what u mean about work...  ,1048,227
0,2067460304,Sun Jun 07 12:22:59 PDT 2009,NO_QUERY,rebeccao372,@smudge372 noo im too drunk honey! ate stacks at this party!  no bronzed goddess im gonna be  x,2849,107
0,2067656163,Sun Jun 07 12:43:46 PDT 2009,NO_QUERY,kikimarie593,@innuendogirl BTW what do you mean I still have a way to go?  I'm already awesome enough. ,29,17
0,2067976789,Sun Jun 07 13:17:01 PDT 2009,NO_QUERY,XMissxXxMurderX,@miss_r  thank you lovie. ,156,82
0,2067995486,Sun Jun 07 13:19:01 PDT 2009,NO_QUERY,Sims_Galore,"@snw Sorry, i dont know who has it or who doesnt ",1362,216
0,2068040546,Sun Jun 07 13:23:45 PDT 2009,NO_QUERY,XMissxXxMurderX,one of the roughest days of my life. i'm going to go lay in bed and cry for  little while. i'll be back a bit later. ,434,231
0,2068059380,Sun Jun 07 13:25:42 PDT 2009,NO_QUERY,Sims_Galore,@snw that means i've gotta go into TS3 and change the top  nah Plumbbob will do ,2093,226
0,2068113974,Sun Jun 07 13:31:20 PDT 2009,NO_QUERY,Kdubbb,@davey15 Up! I'm going to see it tonight too ,1346,225
0,2068138114,Sun Jun 07 13:33:51 PDT 2009,NO_QUERY,Sims_Galore,"@mybbgroup my forums admin CP wont let me on anything, any reason why? And people get errors on log in screen! ",1194,104
0,2068190202,Sun Jun 07 13:39:18 PDT 2009,NO_QUERY,jbfanforever94,"@kathrin2003 it comes on on Disney Channel at 8 pm in the US, but i'm not in the US. ",726,131
0,2068212398,Sun Jun 07 13:41:33 PDT 2009,NO_QUERY,Sims_Galore,Taken Forums Down: Experiencing Problems With @mybbgroup ,1424,269
0,2068229995,Sun Jun 07 13:43:25 PDT 2009,NO_QUERY,stu_art_ist,@JeniBarnett .... very neglected and VERY much in need of TLC ,567,207
0,2068245739,Sun Jun 07 13:45:04 PDT 2009,NO_QUERY,HanaStephenson,Omj!! I just got attacked by a moth again!  why do they do it every night!  its scary haha!,2377,179
0,2068383883,Sun Jun 07 13:59:32 PDT 2009,NO_QUERY,sarahstanley,@GlobalPatriot so sorry my friend!!! ,1219,118
0,2068457742,Sun Jun 07 14:06:46 PDT 2009,NO_QUERY,rebeccao372,bex is back in town! twitter booted me out as i went over my limits  lol,1377,109
0,2068602472,Sun Jun 07 14:22:03 PDT 2009,NO_QUERY,rebeccao372,@AdCharlie what? why? ,569,18
0,2068889541,Sun Jun 07 14:53:10 PDT 2009,NO_QUERY,hellorachael,"@Rosie21 Nopee, but have a day of hardcore revision ",1890,200
0,2068908309,Sun Jun 07 14:55:17 PDT 2009,NO_QUERY,Sims_Galore,@Sims3Website according to mybb its a mod called &quot;sercurity_mod&quot; or something like that ,2899,190
0,2069228820,Sun Jun 07 15:29:47 PDT 2009,NO_QUERY,inashlalaland,n im NOT so much better without u ,2461,193
0,2069281849,Sun Jun 07 15:35:31 PDT 2009,NO_QUERY,kateblogs,The BNP have won a seat ,2685,198
0,2069381505,Sun Jun 07 15:46:26 PDT 2009,NO_QUERY,XMissxXxMurderX,@chefgmoney not very good actually. a very good friend of mine passed away. ,656,51
0,2069424802,Sun Jun 07 15:51:16 PDT 2009,NO_QUERY,hellorachael,@FrazJ  i actually wanted you to go on it.,2100,134
0,2069540907,Sun Jun 07 16:03:58 PDT 2009,NO_QUERY,leighannirvine,@GLBriggs oh i haven't a clue! think i'ma give it a miss this year tbh no hotties for my eyes!! ,2827,264
0,2069562416,Sun Jun 07 16:06:20 PDT 2009,NO_QUERY,PaterzAttack,"Morning, Twitter. My tonsils are caning... ",2909,109
0,2069587391,Sun Jun 07 16:09:06 PDT 2009,NO_QUERY,emmaluxton,http://twitpic.com/6v7k3 - The outfit reminded my of Nick J. they don't have a curly hair option  he even has a ring on ;) oh and Sims 3=,1337,239
0,2069619185,Sun Jun 07 16:12:38 PDT 2009,NO_QUERY,leighannirvine,@Saskiafairy aw hope ur day isn't too shit tomorrow!! i hate mondays  night &lt;3 xxx,972,69
0,2069619958,Sun Jun 07 16:12:43 PDT 2009,NO_QUERY,Itxi_Itx,"@apdunne I guess that all over Europe they are under that delusion, unforch...Netherlands also fucked up for one... ",0,45
0,2069761270,Sun Jun 07 16:28:44 PDT 2009,NO_QUERY,leighannirvine,@GLBriggs aw i want to do that!! ,280,72
0,2069763655,Sun Jun 07 16:28:59 PDT 2009,NO_QUERY,its_me_betty,@Royal_3 I have a headache too.   I've been working on blog stuff all day. my head is going to explode.,896,193
0,2069784225,Sun Jun 07 16:31:14 PDT 2009,NO_QUERY,JennysMyName,@KayleenDuhh Why not?! ,35,259
0,2069806325,Sun Jun 07 16:33:41 PDT 2009,NO_QUERY,hellorachael,"@Rosie21 When I try to DM you, you aren't on the list ",403,237
