polarity,tweetId,dateTime,query,username,tweet,likes,retweets,ParseDate,Weekday,Day,Month,Year,yearMonth,Date,Entity
0,1834976826,Mon May 18 04:47:12 PDT 2009,NO_QUERY,normaltusker,freak!!! x10hosting again has a problem and i am having trouble migrating my blog to dream host! ,2776,101,5/18/2009 4:47,0,Monday,May,2009,2009_May,18,freak
0,1835046388,Mon May 18 04:59:32 PDT 2009,NO_QUERY,I_enigma,@SkillsyOz been driving the site since it's conception  - thanks for the tip though,1342,180,5/18/2009 4:59,0,Monday,May,2009,2009_May,18,@SkillsyOz
0,1835065274,Mon May 18 05:02:29 PDT 2009,NO_QUERY,snipeyhead,@dec200269 I don't think so ,1435,274,5/18/2009 5:02,0,Monday,May,2009,2009_May,18,@dec200269
0,1835068236,Mon May 18 05:02:59 PDT 2009,NO_QUERY,kjgriffin18,@TIBlockhead ahh thats what im afriad of if i go to the next cruise ,1022,241,5/18/2009 5:02,0,Monday,May,2009,2009_May,18,@TIBlockhead
0,1835165363,Mon May 18 05:18:57 PDT 2009,NO_QUERY,I_enigma,@CheyanneBrae It only takes once-data lost in #bushfires INCREDIBLE-I can do NOTHING to help - NOW ppl listen - they thought I was idiot ,1191,272,5/18/2009 5:18,0,Monday,May,2009,2009_May,18,idiot
0,1835255165,Mon May 18 05:32:53 PDT 2009,NO_QUERY,jemillahayne,"@Caitlinjstasey Oh okay.  Well we all miss you, especially when there's nobody singing on Neighbours anymore!",2146,111,5/18/2009 5:32,0,Monday,May,2009,2009_May,18,@Caitlinjstasey
0,1835274744,Mon May 18 05:35:55 PDT 2009,NO_QUERY,CateP36,@BlokesLib but you're even further away than usual.. ,612,40,5/18/2009 5:35,0,Monday,May,2009,2009_May,18,@BlokesLib
0,1835372734,Mon May 18 05:50:28 PDT 2009,NO_QUERY,maliajonas,i'm going to bed i feel terrible  goodnight,1622,59,5/18/2009 5:50,0,Monday,May,2009,2009_May,18,bed
0,1835418716,Mon May 18 05:56:59 PDT 2009,NO_QUERY,LittleBitTwistd,@donniewahlberg not feelin the love ddub  thx for rubbin' salt in the wounds...as my 2 year old would say...&quot;owwie&quot; ,2293,298,5/18/2009 5:56,0,Monday,May,2009,2009_May,18,@donniewahlberg
0,1835495721,Mon May 18 06:07:23 PDT 2009,NO_QUERY,rebeccao372,@BlokesLib hehe its all good fun..no im afraid not other than im supposed to be cleaning  wish i was somewhere hot! so what are you doing?,1312,247,5/18/2009 6:07,0,Monday,May,2009,2009_May,18,im
0,1835520313,Mon May 18 06:10:41 PDT 2009,NO_QUERY,jemillahayne,"@Caitlinjstasey Anyway Caitlin, I'm off to bed, I have school tomorrow.  Good night &amp; hope you decide to come back to Neighbours soon. xo.",2946,14,5/18/2009 6:10,0,Monday,May,2009,2009_May,18,Caitlin
0,1835568401,Mon May 18 06:17:03 PDT 2009,NO_QUERY,I_enigma,its' already done - for de-briefing - not interested in publication - too many memories - big bad black ugly ones ,2688,90,5/18/2009 6:17,0,Monday,May,2009,2009_May,18,publication
0,1835710506,Mon May 18 06:35:24 PDT 2009,NO_QUERY,stu_art_ist,I just chose the wrong hour to go a dog walk Skies opened down came a LOT of rain. House now filled with wet dog aroma ,176,221,5/18/2009 6:35,0,Monday,May,2009,2009_May,18,dog walk Skies
0,1835754173,Mon May 18 06:40:54 PDT 2009,NO_QUERY,esmeg,"@lonemat I get naps too! oh, who am I kidding, I don't ",1861,276,5/18/2009 6:40,0,Monday,May,2009,2009_May,18,@lonemat
0,1835815750,Mon May 18 06:48:35 PDT 2009,NO_QUERY,fitprosarah,@athleteaesthete Anything Box was/is the stuff!  I was trying to find &quot;Carmen&quot; &amp; &quot;Kiss of Love&quot; on there but they didn't have em! ,1866,171,5/18/2009 6:48,0,Monday,May,2009,2009_May,18,Anything Box
0,1835821678,Mon May 18 06:49:19 PDT 2009,NO_QUERY,Celz29,http://bit.ly/eblkb seriously link why do u not come up sometimes?? do u get scared??  lol,2436,88,5/18/2009 6:49,0,Monday,May,2009,2009_May,18,http://bit.ly/eblkb
0,1835853711,Mon May 18 06:53:15 PDT 2009,NO_QUERY,lizamtl,@_writersblock_  so true...... Annoys the heckkkkkkk outta me!!!!!!!,1036,16,5/18/2009 6:53,0,Monday,May,2009,2009_May,18,@_writersblock_
0,1835883598,Mon May 18 06:56:56 PDT 2009,NO_QUERY,lizamtl,@TRACTAHPULL  no really.... Stop........,999,163,5/18/2009 6:56,0,Monday,May,2009,2009_May,18,@TRACTAHPULL
0,1836060819,Mon May 18 07:17:39 PDT 2009,NO_QUERY,rebeccao372,@smudge372 aww im jealous hubby never lets me put it on ,2284,261,5/18/2009 7:17,0,Monday,May,2009,2009_May,18,@smudge372
0,1836065903,Mon May 18 07:18:16 PDT 2009,NO_QUERY,rebeccao372,My poor doggy has been sick  ,936,77,5/18/2009 7:18,0,Monday,May,2009,2009_May,18,doggy
0,1836089482,Mon May 18 07:21:00 PDT 2009,NO_QUERY,LittleBitTwistd,"oook, every1 needs 2chillllaxxx a/b the boat,&amp;that includes u @nkotb &amp; @donniewahlberg....we're all family here...no need 4 hurt feelings ",1105,244,5/18/2009 7:21,0,Monday,May,2009,2009_May,18,needs
0,1836143212,Mon May 18 07:27:20 PDT 2009,NO_QUERY,Celz29,i bid you farewell twitter.. is hurting my neck turning between tv and computer!!  night all,92,156,5/18/2009 7:27,0,Monday,May,2009,2009_May,18,twitter
0,1836456047,Mon May 18 08:01:49 PDT 2009,NO_QUERY,PembsDave,@jords_ if i had a passport and the inclination - i would - alas I have neither ,1076,142,5/18/2009 8:01,0,Monday,May,2009,2009_May,18,@jords_
0,1836469907,Mon May 18 08:03:15 PDT 2009,NO_QUERY,HanaStephenson,"Bummed cause my computer broke, so did my keyboard And also i cant play guitar  WHAT AM I TO DO?!? Lol",1490,167,5/18/2009 8:03,0,Monday,May,2009,2009_May,18,computer
0,1879926706,Thu May 21 23:33:20 PDT 2009,NO_QUERY,lovejonas_x,I dont think the Jb movie is coming to my cinema ,1326,116,5/21/2009 23:33,3,Thursday,May,2009,2009_May,21,movie
0,1879932102,Thu May 21 23:34:20 PDT 2009,NO_QUERY,gerrymoth,"Morning everyone, god do i feel rough this morning  Curry and me don't get on",992,166,5/21/2009 23:34,3,Thursday,May,2009,2009_May,21,everyone
0,1879955321,Thu May 21 23:38:41 PDT 2009,NO_QUERY,TehStalker,just stepped on a sticker  ouch......at least  it didn't break and leave a splinter,1262,88,5/21/2009 23:38,3,Thursday,May,2009,2009_May,21,sticker
0,1880080999,Fri May 22 00:02:26 PDT 2009,NO_QUERY,willtompsett,"#followfriday loads more but can't list them all now  check my followong list though, they're all worth it!!!",2735,297,5/22/2009 0:02,4,Friday,May,2009,2009_May,22,followong list
0,1880095370,Fri May 22 00:05:05 PDT 2009,NO_QUERY,CforrClemmensen,thnk for putting up with my flooding ill stop now im soori ,2882,196,5/22/2009 0:05,4,Friday,May,2009,2009_May,22,flooding
0,1880115124,Fri May 22 00:08:47 PDT 2009,NO_QUERY,wizdomlakers,@DjVandal thanks for inviting me asshole! FUCK! I'm about to get under my covers and do mimi ,104,194,5/22/2009 0:08,4,Friday,May,2009,2009_May,22,thanks
0,1880214332,Fri May 22 00:28:28 PDT 2009,NO_QUERY,kyoisorange,My brother just ran away so there's no one here now. Lonely. ,631,191,5/22/2009 0:28,4,Friday,May,2009,2009_May,22,brother
0,1880301197,Fri May 22 00:45:44 PDT 2009,NO_QUERY,jemjem1983,Now at work. Finish my fag then it's in I go  roll on 12!!!,2342,148,5/22/2009 0:45,4,Friday,May,2009,2009_May,22,work
0,1880388438,Fri May 22 01:03:52 PDT 2009,NO_QUERY,Celz29,@sophycake how about earth day?? hehe we've had hail and everything like 4 or 5 times today!! i watched people's cars get hit by it.. ,2552,275,5/22/2009 1:03,4,Friday,May,2009,2009_May,22,@sophycake
0,1880410919,Fri May 22 01:08:37 PDT 2009,NO_QUERY,Celz29,@tina159 mmm i have sum weirdo tune in my head... think its mash!! i HATE mash!! ,2062,39,5/22/2009 1:08,4,Friday,May,2009,2009_May,22,weirdo tune
0,1880541592,Fri May 22 01:36:46 PDT 2009,NO_QUERY,gerrymoth,http://mobypicture.com/?3w4qfe - Weather is not looking good for the Bank Holiday Weekend ,658,109,5/22/2009 1:36,4,Friday,May,2009,2009_May,22,Weather
0,1880580027,Fri May 22 01:44:57 PDT 2009,NO_QUERY,Boddingtons,@tsarnick I know i saw that..  I am glad she is ok! thank god!,850,19,5/22/2009 1:44,4,Friday,May,2009,2009_May,22,@tsarnick
0,1880702199,Fri May 22 02:11:27 PDT 2009,NO_QUERY,MissXu,"@carlfish yes! The one that said really meanie poo things about your UI, she's sooo bitchy sometimes! Miss you! Miss your girl more ",812,97,5/22/2009 2:11,4,Friday,May,2009,2009_May,22,@carlfish
0,1880718039,Fri May 22 02:14:59 PDT 2009,NO_QUERY,gina_pina_14,"@aianna21 And booo, I want twin tiiiiime. It's the last chance we'll have for a proper chat until Wednesday ",780,75,5/22/2009 2:14,4,Friday,May,2009,2009_May,22,@aianna21
0,1880743277,Fri May 22 02:20:28 PDT 2009,NO_QUERY,gina_pina_14,"@aianna21 Boooo  Man, I am going to FAIL these exams.",994,73,5/22/2009 2:20,4,Friday,May,2009,2009_May,22,@aianna21 Boooo Man
0,1880755392,Fri May 22 02:23:12 PDT 2009,NO_QUERY,pearlbones,shit never really responded to the half 8 alarm ,1249,51,5/22/2009 2:23,4,Friday,May,2009,2009_May,22,shit
0,1880771949,Fri May 22 02:26:56 PDT 2009,NO_QUERY,PaterzAttack,"@RAVERJONO since you ignored me on msn, i'll ask you here. Simone still doesnt want to take me? ",1165,298,5/22/2009 2:26,4,Friday,May,2009,2009_May,22,@RAVERJONO
0,1880828072,Fri May 22 02:38:56 PDT 2009,NO_QUERY,PaterzAttack,@NinjaSarah looked on the site. they only run on school days ,2305,46,5/22/2009 2:38,4,Friday,May,2009,2009_May,22,@NinjaSarah
0,1880849694,Fri May 22 02:43:28 PDT 2009,NO_QUERY,brightondoll,@davesusetty lmao omgod I can't do it at all  I sound awful,2670,25,5/22/2009 2:43,4,Friday,May,2009,2009_May,22,@davesusetty
0,1880922705,Fri May 22 02:59:01 PDT 2009,NO_QUERY,gerrymoth,@hapeeg It doesn't work with wifi at the moment ,1241,258,5/22/2009 2:59,4,Friday,May,2009,2009_May,22,@hapeeg
0,1880940515,Fri May 22 03:02:29 PDT 2009,NO_QUERY,normaltusker,"@psam i totally hate fridays for that!!! that reminds me, mine is pending too! ",327,240,5/22/2009 3:02,4,Friday,May,2009,2009_May,22,@psam
0,1881014348,Fri May 22 03:18:10 PDT 2009,NO_QUERY,jemillahayne,"urgh parra, so many silly mistakes. ",2340,29,5/22/2009 3:18,4,Friday,May,2009,2009_May,22,urgh parra
0,1881037136,Fri May 22 03:22:55 PDT 2009,NO_QUERY,I_enigma,"Snr Campus at local school has been identified as being the school of a #swineflu sufferer, unknown source, scary ",1722,230,5/22/2009 3:22,4,Friday,May,2009,2009_May,22,Snr Campus
0,1881049448,Fri May 22 03:25:36 PDT 2009,NO_QUERY,Celz29,http://blogs.hellomagazine.com/twilightmoonlighter/ via @addthis how can this be?? ,232,142,5/22/2009 3:25,4,Friday,May,2009,2009_May,22,http://blogs.hellomagazine.com/twilightmoonlighter/
0,1881350898,Fri May 22 04:24:18 PDT 2009,NO_QUERY,DominaCaffeine,@NovaWildstar Go on run away ,952,287,5/22/2009 4:24,4,Friday,May,2009,2009_May,22,@NovaWildstar Go
0,1881373356,Fri May 22 04:28:25 PDT 2009,NO_QUERY,CforrClemmensen,@TheNewBradie mssn? ,1794,27,5/22/2009 4:28,4,Friday,May,2009,2009_May,22,mssn
0,1881373367,Fri May 22 04:28:25 PDT 2009,NO_QUERY,jemillahayne,"@LariiTran OMGOMGOMG! POOR HAYNE MAN!! He tried to golden kick it, but he missed, TWICE! and it was so close.  Poor thing.",1154,206,5/22/2009 4:28,4,Friday,May,2009,2009_May,22,MAN
0,1881454027,Fri May 22 04:42:35 PDT 2009,NO_QUERY,Boddingtons,@MyInnerJules ok thanks..I am sooo tired ,2712,126,5/22/2009 4:42,4,Friday,May,2009,2009_May,22,@MyInnerJules
0,1881518660,Fri May 22 04:52:54 PDT 2009,NO_QUERY,faiznurdavid,@chevale Izzat conquer our tv  I'm stuck in my own bedroom. Doing nothing. Man I'm bored!! :-/,3,62,5/22/2009 4:52,4,Friday,May,2009,2009_May,22,@chevale Izzat
0,1881581527,Fri May 22 05:02:43 PDT 2009,NO_QUERY,pearlbones,deadlines wed. eugh I was in a rush for nooothing ,1170,233,5/22/2009 5:02,4,Friday,May,2009,2009_May,22,deadlines
0,1881614899,Fri May 22 05:07:57 PDT 2009,NO_QUERY,leighannirvine,@AnnaSaccone sounds yummy! i hate now living on practically nothing! ,1466,81,5/22/2009 5:07,4,Friday,May,2009,2009_May,22,@AnnaSaccone
0,1881634660,Fri May 22 05:11:00 PDT 2009,NO_QUERY,SandiMon,@endlessblush enchiladas twere yummy-wish I could figure out how to get them out of the baking dish w/o falling apart tho! no margaritas ,1233,212,5/22/2009 5:11,4,Friday,May,2009,2009_May,22,enchiladas
0,1881641589,Fri May 22 05:12:04 PDT 2009,NO_QUERY,gina_pina_14,@DaniPLQ I want Monday back  I hate Friday's it always means work is just around the corner.,3000,242,5/22/2009 5:12,4,Friday,May,2009,2009_May,22,@DaniPLQ
0,1881778928,Fri May 22 05:32:16 PDT 2009,NO_QUERY,SandiMon,"@endlessblush okay, I'll check them out. then I'm heading off to bed-want to try to go to the gym in the morning-haven't been in 2 weeks! ",1201,27,5/22/2009 5:32,4,Friday,May,2009,2009_May,22,@endlessblush
0,1881783100,Fri May 22 05:32:52 PDT 2009,NO_QUERY,gina_pina_14,@DaniPLQ But weekends are FOOTBALL time! I only hate them because I work and miss half the football ,968,8,5/22/2009 5:32,4,Friday,May,2009,2009_May,22,@DaniPLQ
0,1881866477,Fri May 22 05:44:26 PDT 2009,NO_QUERY,gina_pina_14,@nandiaramos She's at training I think. Booo ,2552,266,5/22/2009 5:44,4,Friday,May,2009,2009_May,22,@nandiaramos
0,1881932103,Fri May 22 05:53:03 PDT 2009,NO_QUERY,lovejonas_x,Just had some ice cream in school for lunch...but now i feel sick and i still have an hour until home time ,1233,62,5/22/2009 5:53,4,Friday,May,2009,2009_May,22,ice cream
0,1882220518,Fri May 22 06:28:05 PDT 2009,NO_QUERY,kateblogs,@rustycharm No  I'm going to get something to eat and then try again.,1696,40,5/22/2009 6:28,4,Friday,May,2009,2009_May,22,@rustycharm No
0,1882258835,Fri May 22 06:32:26 PDT 2009,NO_QUERY,mnrmg,best and worst onscreen deaths in cinema; but no Mulholland Dr.  http://tinyurl.com/olvqoq,1485,205,5/22/2009 6:32,4,Friday,May,2009,2009_May,22,cinema
0,1882275896,Fri May 22 06:34:24 PDT 2009,NO_QUERY,LittleBitTwistd,@ncteacher77 i am so daggone starving and it's 2 hrs till dinnertime &amp; we are supposed to go on a bike ride ,2756,121,5/22/2009 6:34,4,Friday,May,2009,2009_May,22,@ncteacher77
0,1882301368,Fri May 22 06:37:17 PDT 2009,NO_QUERY,Mommykins41,@Minerveca I'm going to wait and see how theirs fair out for 2 or 3 yrs. b/f I spring on anything like that. They aren't selling them ,45,16,5/22/2009 6:37,4,Friday,May,2009,2009_May,22,@Minerveca
0,1882413292,Fri May 22 06:49:42 PDT 2009,NO_QUERY,Mommykins41,"&gt;&lt; I just realized hubby took the truck today, and I need it.  Geez, of all days....",55,213,5/22/2009 6:49,4,Friday,May,2009,2009_May,22,&lt
0,1882637479,Fri May 22 07:13:33 PDT 2009,NO_QUERY,SUGARvampchick,@DaphneTX i'm okay. just so busy @ work  cant wait to hear more details on Saturday,577,249,5/22/2009 7:13,4,Friday,May,2009,2009_May,22,@DaphneTX
0,1883116723,Fri May 22 08:02:06 PDT 2009,NO_QUERY,PembsDave,@spenbroc its a crank shaft sensor and air intake valve and sensor - fairly common but not in stock and with Bank Holiday ,826,294,5/22/2009 8:02,4,Friday,May,2009,2009_May,22,@spenbroc
0,1883239074,Fri May 22 08:13:55 PDT 2009,NO_QUERY,gina_pina_14,"Booo, give me back my pic twitter ",75,260,5/22/2009 8:13,4,Friday,May,2009,2009_May,22,pic twitter
0,1883320499,Fri May 22 08:21:49 PDT 2009,NO_QUERY,gina_pina_14,@TuttoBene Do not like. I want my pic back  Maybe my face is just too offensive to show to the unsuspecting public LOL,1211,8,5/22/2009 8:21,4,Friday,May,2009,2009_May,22,@TuttoBene
0,1883332356,Fri May 22 08:22:59 PDT 2009,NO_QUERY,zenjar,I'm sick  I have strep. Ughh (via #zenjar ),2680,239,5/22/2009 8:22,4,Friday,May,2009,2009_May,22,strep
0,1883383274,Fri May 22 08:27:54 PDT 2009,NO_QUERY,Boddingtons,@SuunTzu was just told they can't do it tonight.   hmmm..I am not sure when it is now...,1384,106,5/22/2009 8:27,4,Friday,May,2009,2009_May,22,@SuunTzu
0,1883649799,Fri May 22 08:53:24 PDT 2009,NO_QUERY,gina_pina_14,@aianna21 Twitter stole it from me ,2014,208,5/22/2009 8:53,4,Friday,May,2009,2009_May,22,@aianna21
0,1932290446,Tue May 26 21:10:50 PDT 2009,NO_QUERY,amazingphoebe,/waits for text back... ,332,120,5/26/2009 21:10,1,Tuesday,May,2009,2009_May,26,waits
0,1932314685,Tue May 26 21:13:33 PDT 2009,NO_QUERY,SUGARvampchick,still hunting for the chicago @nkotb show. its giving me a headache ,2095,275,5/26/2009 21:13,1,Tuesday,May,2009,2009_May,26,show
0,1932390703,Tue May 26 21:22:22 PDT 2009,NO_QUERY,lizamtl,Dammit.......... @jonathanrknight must hate me by now!!!!!  I should just stay quiet..............,761,201,5/26/2009 21:22,1,Tuesday,May,2009,2009_May,26,@jonathanrknight
0,1932532887,Tue May 26 21:39:45 PDT 2009,NO_QUERY,zenjar,I miss having a bathtub.  (via #zenjar ),2312,253,5/26/2009 21:39,1,Tuesday,May,2009,2009_May,26,bathtub
0,1932540599,Tue May 26 21:40:40 PDT 2009,NO_QUERY,amazingphoebe,"i'm hungry, we have no food whatsoever in the houseeee ",2437,174,5/26/2009 21:40,1,Tuesday,May,2009,2009_May,26,food
0,1932764600,Tue May 26 22:10:02 PDT 2009,NO_QUERY,Knot2serious,"@heykim Awwww... I'm so sorry to hear about that.  I hope nobody got hurt. You and your family, will certainly be in my thoughts &amp; prayers",1082,102,5/26/2009 22:10,1,Tuesday,May,2009,2009_May,26,@heykim
0,1932943826,Tue May 26 22:35:45 PDT 2009,NO_QUERY,faiznurdavid,@chevale eeeee!!! i wanna watch that movie too!! ,2140,270,5/26/2009 22:35,1,Tuesday,May,2009,2009_May,26,@chevale eeeee
0,1933062952,Tue May 26 22:54:05 PDT 2009,NO_QUERY,wizdomlakers,@beyondursole I knew you were a fake laker fan ,536,136,5/26/2009 22:54,1,Tuesday,May,2009,2009_May,26,laker fan
0,1933079868,Tue May 26 22:56:43 PDT 2009,NO_QUERY,CforrClemmensen,noo. sick of it all ,945,78,5/26/2009 22:56,1,Tuesday,May,2009,2009_May,26,none
0,1933125141,Tue May 26 23:03:44 PDT 2009,NO_QUERY,wizdomlakers,@ecalderon19 LOL I was kidding gosh. I can't even joke with you anymore mala ,264,6,5/26/2009 23:03,1,Tuesday,May,2009,2009_May,26,@ecalderon19 LOL
0,1933234661,Tue May 26 23:21:09 PDT 2009,NO_QUERY,jemillahayne,@awesomenessjen LOL! I have tutoring soon. ,1994,48,5/26/2009 23:21,1,Tuesday,May,2009,2009_May,26,@awesomenessjen
0,1936017509,Wed May 27 07:18:16 PDT 2009,NO_QUERY,jemjem1983,Fin work! Now on bus. And it stinks of sick!!! Ewwwwww it reaks!! Blahhh I wana get off!! ,259,245,5/27/2009 7:18,2,Wednesday,May,2009,2009_May,27,Fin work
0,1936034848,Wed May 27 07:20:12 PDT 2009,NO_QUERY,hellorachael,"@summersgotstyle done 2 German reading papers today, have you? I NEED TO CONCENTRATE! ",243,210,5/27/2009 7:20,2,Wednesday,May,2009,2009_May,27,@summersgotstyle
0,1955772091,Thu May 28 20:35:58 PDT 2009,NO_QUERY,Boddingtons,@OfficialSTaylo yea sorry..need some sleep or I can't function! ,1735,245,5/28/2009 20:35,3,Thursday,May,2009,2009_May,28,@OfficialSTaylo
0,1955852781,Thu May 28 20:44:10 PDT 2009,NO_QUERY,MissLaura317,I don't want to get Verizon tomorrow.  I love my Comcast cable. I HATE CHANGE.,1753,61,5/28/2009 20:44,3,Thursday,May,2009,2009_May,28,Verizon
0,1955873529,Thu May 28 20:46:23 PDT 2009,NO_QUERY,wizdomlakers,@Devious_D well don't let it happen again missy. You almost lost me  LOL. Any luck,189,13,5/28/2009 20:46,3,Thursday,May,2009,2009_May,28,@Devious_D
0,1955925594,Thu May 28 20:52:01 PDT 2009,NO_QUERY,MissLaura317,"@alithered77 I WANT MY COMCAST.  If Verizon isn't as fast as they bloody say it is, I'M PROTESTING AND GOING BACK.",2420,65,5/28/2009 20:52,3,Thursday,May,2009,2009_May,28,@alithered77
0,1956057685,Thu May 28 21:06:28 PDT 2009,NO_QUERY,zenjar,If he hasn't me on 3 Days...do I simply forget him..  (via #zenjar ),722,194,5/28/2009 21:06,3,Thursday,May,2009,2009_May,28,
0,1956066320,Thu May 28 21:07:25 PDT 2009,NO_QUERY,normaltusker,@Suksy hehe! i miss on tweatups because i am busy shopping with Mom! i am not sure when this ordeal would end! ,2728,215,5/28/2009 21:07,3,Thursday,May,2009,2009_May,28,@Suksy
0,1956078150,Thu May 28 21:08:47 PDT 2009,NO_QUERY,activistchica,@yikes77 girl i hear you! my friends just met them today. one for the second day in a row. me? nada.. he didn' even see my sign @ a show! ,2120,192,5/28/2009 21:08,3,Thursday,May,2009,2009_May,28,girl
0,1956179303,Thu May 28 21:20:34 PDT 2009,NO_QUERY,TehStalker,is tired and is getting a head ache ,2322,62,5/28/2009 21:20,3,Thursday,May,2009,2009_May,28,head ache
0,1956204618,Thu May 28 21:23:36 PDT 2009,NO_QUERY,snipeyhead,"@wlturland Yah, this is a project for work ",1362,258,5/28/2009 21:23,3,Thursday,May,2009,2009_May,28,@wlturland Yah
0,1956254501,Thu May 28 21:29:37 PDT 2009,NO_QUERY,Celz29,http://bit.ly/G5949  wish i woke up to that in the paper this morning!! ,1710,70,5/28/2009 21:29,3,Thursday,May,2009,2009_May,28,paper
0,1956280265,Thu May 28 21:32:44 PDT 2009,NO_QUERY,jemjem1983,Agh to much snot snot snot  throat hurts ,1824,16,5/28/2009 21:32,3,Thursday,May,2009,2009_May,28,snot snot snot throat
0,1956350710,Thu May 28 21:41:32 PDT 2009,NO_QUERY,snipeyhead,@davebost I think I need your help kicking some client ass. THREE of our clients are still on IE6. Make them stop!!!! ,735,138,5/28/2009 21:41,3,Thursday,May,2009,2009_May,28,@davebost
0,1956354588,Thu May 28 21:42:04 PDT 2009,NO_QUERY,snipeyhead,@davebost you work for MS - can't you give them a virus that forces an upgrade? ,1467,253,5/28/2009 21:42,3,Thursday,May,2009,2009_May,28,@davebost
0,1956361433,Thu May 28 21:42:55 PDT 2009,NO_QUERY,brightondoll,"@luckygnahhh tell me about it, I watched &quot;Quarantine&quot; about people getting some form of rabies and turning into zombies late too ",2196,194,5/28/2009 21:42,3,Thursday,May,2009,2009_May,28,Quarantine&quot
0,1956364755,Thu May 28 21:43:21 PDT 2009,NO_QUERY,snipeyhead,@gNotapipe I'm on a Mac - I have to use Crossover for Mac to run IE6 to test ,1065,287,5/28/2009 21:43,3,Thursday,May,2009,2009_May,28,@gNotapipe
0,1956390426,Thu May 28 21:46:37 PDT 2009,NO_QUERY,wizdomlakers,@Complexity_ who's that question for? ,47,105,5/28/2009 21:46,3,Thursday,May,2009,2009_May,28,@Complexity_
0,1956444611,Thu May 28 21:53:36 PDT 2009,NO_QUERY,wizdomlakers,@ecalderon19 so where are you? LOL! Noooo drinking is bad  where you going? To that 18 &amp; over club again?,713,185,5/28/2009 21:53,3,Thursday,May,2009,2009_May,28,@ecalderon19
0,1956624670,Thu May 28 22:17:44 PDT 2009,NO_QUERY,wizdomlakers,@Devious_D ,2660,260,5/28/2009 22:17,3,Thursday,May,2009,2009_May,28,@Devious_D
0,1956707396,Thu May 28 22:29:32 PDT 2009,NO_QUERY,jbfanforever94,@idklexi yeah i have 2 weeks left. :\ the live chat was sooo awesome!!! like one of the best ones!!!  thats sad that you missed it. ,893,85,5/28/2009 22:29,3,Thursday,May,2009,2009_May,28,@idklexi
0,1956738320,Thu May 28 22:33:59 PDT 2009,NO_QUERY,DaisyFab,Thnk u I would say the same bout u but I can't see ur pic on my blackberry  how r u?? @JOEMONEY111,145,226,5/28/2009 22:33,3,Thursday,May,2009,2009_May,28,u
0,1956810543,Thu May 28 22:44:56 PDT 2009,NO_QUERY,faiznurdavid,my left arm is still painful but i have to do house chores later ,1984,67,5/28/2009 22:44,3,Thursday,May,2009,2009_May,28,arm
0,1956845184,Thu May 28 22:50:17 PDT 2009,NO_QUERY,wizdomlakers,@beyondursole LMFAO! Hahahaha man fuck this shit didn't even have me signed on ,1292,121,5/28/2009 22:50,3,Thursday,May,2009,2009_May,28,@beyondursole
0,1956846280,Thu May 28 22:50:27 PDT 2009,NO_QUERY,SUGARvampchick,@DoubleDgirl09 oh girl. i'm sorry to hear that ,1462,31,5/28/2009 22:50,3,Thursday,May,2009,2009_May,28,@DoubleDgirl09
0,1956930943,Thu May 28 23:03:34 PDT 2009,NO_QUERY,SUGARvampchick,i have a huge ass headache that wont go away ,302,158,5/28/2009 23:03,3,Thursday,May,2009,2009_May,28,ass headache
0,1957027630,Thu May 28 23:19:01 PDT 2009,NO_QUERY,CforrClemmensen, my mums trying to make me feel ebtter about stopping voting adn not winning shortstack. i almost cried.,1911,221,5/28/2009 23:19,3,Thursday,May,2009,2009_May,28,mums
0,1957273033,Fri May 29 00:00:53 PDT 2009,NO_QUERY,Celz29,someone has hacked into my emails!! fuck off!! ,2304,142,5/29/2009 0:00,4,Friday,May,2009,2009_May,29,someone
0,1957279276,Fri May 29 00:01:57 PDT 2009,NO_QUERY,Celz29,ok deleted all messages and hope they don't come back!! ,2030,274,5/29/2009 0:01,4,Friday,May,2009,2009_May,29,messages
0,1957311522,Fri May 29 00:07:23 PDT 2009,NO_QUERY,faiznurdavid,Time to do house chores! Ugh! ,2518,70,5/29/2009 0:07,4,Friday,May,2009,2009_May,29,house chores
0,1957320064,Fri May 29 00:08:50 PDT 2009,NO_QUERY,tannwick,"@yellowbag Hmmm, should have looked at it a little more methinks ",449,242,5/29/2009 0:08,4,Friday,May,2009,2009_May,29,@yellowbag Hmmm
0,1957376424,Fri May 29 00:18:41 PDT 2009,NO_QUERY,Celz29,ok so i'm a lil happier now.. i hope i fixd my emails.. hope they weren't hacked although it seemed really suspicious!! ,1600,199,5/29/2009 0:18,4,Friday,May,2009,2009_May,29,lil
0,1957381579,Fri May 29 00:19:39 PDT 2009,NO_QUERY,CforrClemmensen,"i now have 3 new videos on my ipod, i delted a few so i could replace them ",1532,174,5/29/2009 0:19,4,Friday,May,2009,2009_May,29,few
0,1957396566,Fri May 29 00:22:21 PDT 2009,NO_QUERY,carlacharisse,"standing here open hands and i know i can't do this alone hold on, hold on, baby, hold on...geeez ",1854,172,5/29/2009 0:22,4,Friday,May,2009,2009_May,29,hands
0,1957452386,Fri May 29 00:32:45 PDT 2009,NO_QUERY,docbaty,Heading home. Could really have done without banging my head on the way into the bus ,976,79,5/29/2009 0:32,4,Friday,May,2009,2009_May,29,home
0,1957471166,Fri May 29 00:36:16 PDT 2009,NO_QUERY,damohopo,"@thatlass yeah, it's gonna be rubbish! ",2854,16,5/29/2009 0:36,4,Friday,May,2009,2009_May,29,@thatlass
